tripduration;Starttime;Stoptime;start station id;start station name;start station latitude;start station longitude;end station id;end station name;end station latitude;end station longitude;bikeid
1645;01/09/2019 14:44;01/09/2019 15:12;17;Soldiers Field Park - 111 Western Ave;42,3642634;-71,1182757;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;2458
3841;01/09/2019 14:45;01/09/2019 15:49;181;Huron Ave At Vassal Lane;42,3816506;-71,1342698;100;Davis Square;42,396969;-71,123024;2163
1263;01/09/2019 14:45;01/09/2019 15:06;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;226;Commonwealth Ave At Babcock St;42,351547;-71,121262;46
602;01/09/2019 14:45;01/09/2019 14:55;61;Boylston St at Fairfield St;42,348762;-71,082383;81;Chinatown T Stop;42,352409;-71,062679;4429
2043;01/09/2019 14:45;01/09/2019 15:19;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;3526
1413;01/09/2019 14:45;01/09/2019 15:08;61;Boylston St at Fairfield St;42,348762;-71,082383;228;One Memorial Drive;42,361619;-71,080436;4903
883;01/09/2019 14:45;01/09/2019 15:00;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;75;Lafayette Square at Mass Ave / Main St / Columbia St;42,363465;-71,100573;3305
2176;01/09/2019 14:45;01/09/2019 15:21;374;Tremont St at Hamilton Pl;42,3566834;-71,0616665;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,045693;4174
961;01/09/2019 14:45;01/09/2019 15:01;381;Inman Square at Springfield St.;42,3743841;-71,1001575;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;217
13691;01/09/2019 14:45;01/09/2019 18:33;186;Congress St at Northern Ave;42,3481;-71,03764;356;Charlestown Navy Yard;42,374125;-71,054812;5304
1034;01/09/2019 14:45;01/09/2019 15:02;186;Congress St at Northern Ave;42,3481;-71,03764;40;Lewis Wharf at Atlantic Ave;42,363871;-71,050877;5410
1618;01/09/2019 14:45;01/09/2019 15:12;179;MIT Vassar St;42,3556012;-71,1039448;107;Ames St at Main St;42,3625;-71,08822;2992
1608;01/09/2019 14:45;01/09/2019 15:12;179;MIT Vassar St;42,3556012;-71,1039448;107;Ames St at Main St;42,3625;-71,08822;3446
590;01/09/2019 14:45;01/09/2019 14:55;61;Boylston St at Fairfield St;42,348762;-71,082383;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;830
1407;01/09/2019 14:46;01/09/2019 15:09;42;Boylston St at Arlington St;42,3520548;-71,0704869;361;Deerfield St at Commonwealth Ave;42,349244;-71,097282;3378
1688;01/09/2019 14:46;01/09/2019 15:14;58;Mugar Way at Beacon St;42,3555363;-71,0728687;58;Mugar Way at Beacon St;42,355536;-71,072869;4068
2328;01/09/2019 14:46;01/09/2019 15:24;319;84 Cambridgepark Dr;42,3936;-71,143941;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;5173
526;01/09/2019 14:46;01/09/2019 14:54;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;149;175 N Harvard St;42,363796;-71,129164;5299
628;01/09/2019 14:46;01/09/2019 14:57;236;Assembly Square T;42,3922328;-71,077466;329;Washington St at Myrtle St;42,3817;-71,083776;3420
928;01/09/2019 14:46;01/09/2019 15:02;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;364;Tremont St at Northampton St;42,338896;-71,0815;5143
576;01/09/2019 14:46;01/09/2019 14:56;100;Davis Square;42,396969;-71,123024;100;Davis Square;42,396969;-71,123024;3885
1499;01/09/2019 14:46;01/09/2019 15:11;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;47;Cross St at Hanover St;42,362811;-71,056067;5553
1440;01/09/2019 14:46;01/09/2019 15:10;342;Boylston St at Jersey St;42,3446506;-71,097325;398;75 Binney St;42,365507;-71,080138;4950
1177;01/09/2019 14:46;01/09/2019 15:06;47;Cross St at Hanover St;42,362811;-71,056067;222;Troy Boston;42,343749;-71,062256;3451
1676;01/09/2019 14:46;01/09/2019 15:14;141;Kendall Street;42,3635602;-71,0821679;4;Tremont St at E Berkeley St;42,345392;-71,069616;2628
1629;01/09/2019 14:47;01/09/2019 15:14;341;Roslindale Village - Washington St;42,2863072;-71,1282053;125;Hyde Square - Barbara St at Centre St;42,321765;-71,109842;4992
1600;01/09/2019 14:47;01/09/2019 15:13;341;Roslindale Village - Washington St;42,2863072;-71,1282053;125;Hyde Square - Barbara St at Centre St;42,321765;-71,109842;4776
355;01/09/2019 14:47;01/09/2019 14:53;39;Washington St at Rutland St;42,3385146;-71,0740408;16;Back Bay T Stop - Dartmouth St at Stuart St;42,348074;-71,07657;4766
1671;01/09/2019 14:47;01/09/2019 15:14;141;Kendall Street;42,3635602;-71,0821679;4;Tremont St at E Berkeley St;42,345392;-71,069616;1635
2278;01/09/2019 14:47;01/09/2019 15:25;319;84 Cambridgepark Dr;42,3936;-71,143941;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;4006
4540;01/09/2019 14:47;01/09/2019 16:02;221;Verizon Innovation Hub 10 Ware Street;42,3725087;-71,1130536;370;Dartmouth St at Newbury St;42,350961;-71,077828;4165
551;01/09/2019 14:47;01/09/2019 14:56;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;189;Kendall T;42,362428;-71,084955;5026
200;01/09/2019 14:47;01/09/2019 14:50;53;Beacon St at Massachusetts Ave;42,3508268;-71,0898109;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;4936
1158;01/09/2019 14:47;01/09/2019 15:06;319;84 Cambridgepark Dr;42,3936;-71,143941;115;Porter Square Station;42,387995;-71,119084;4876
1781;01/09/2019 14:47;01/09/2019 15:17;428;Western Ave at Richardson St;42,3617874;-71,1439311;52;Newbury St at Hereford St;42,348717;-71,085954;3548
679;01/09/2019 14:47;01/09/2019 14:58;61;Boylston St at Fairfield St;42,348762;-71,082383;152;Ink Block - Harrison Ave at Herald St;42,345901;-71,063187;3042
741;01/09/2019 14:47;01/09/2019 14:59;22;South Station - 700 Atlantic Ave;42,352175;-71,055547;39;Washington St at Rutland St;42,338515;-71,074041;3813
1479;01/09/2019 14:47;01/09/2019 15:12;13;Boston Medical Center - E Concord St at Harrison Ave;42,3363992;-71,0730671;296;Farragut Rd at E. 6th St;42,3334;-71,02495;3939
3170;01/09/2019 14:47;01/09/2019 15:40;19;Park Dr at Buswell St;42,347241;-71,105301;11;Longwood Ave at Binney St;42,338629;-71,1065;5291
1619;01/09/2019 14:47;01/09/2019 15:14;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;227;Silber Way;42,349496;-71,100576;3161
363;01/09/2019 14:47;01/09/2019 14:53;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;3533
1615;01/09/2019 14:47;01/09/2019 15:14;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;227;Silber Way;42,349496;-71,100576;4878
1399;01/09/2019 14:48;01/09/2019 15:11;187;Cypress St at Clark Playground;42,3278432;-71,1253622;187;Cypress St at Clark Playground;42,327843;-71,125362;4374
828;01/09/2019 14:48;01/09/2019 15:02;178;MIT Pacific St at Purrington St;42,3595732;-71,1012948;52;Newbury St at Hereford St;42,348717;-71,085954;3486
511;01/09/2019 14:48;01/09/2019 14:57;218;Watermark Seaport - Boston Wharf Rd at Seaport Blvd;42,351586;-71,0456926;163;The Lawn on D;42,344792;-71,044024;3337
1475;01/09/2019 14:48;01/09/2019 15:13;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;409;Elm St at White St;42,389524;-71,116941;5227
552;01/09/2019 14:48;01/09/2019 14:57;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;36;Copley Square - Dartmouth St at Boylston St;42,349928;-71,077392;5450
5098;01/09/2019 14:48;01/09/2019 16:13;87;Harvard University Housing - 115 Putnam Ave at Peabody Terrace;42,366621;-71,114214;61;Boylston St at Fairfield St;42,348762;-71,082383;3087
3028;01/09/2019 14:48;01/09/2019 15:39;33;Kenmore Square;42,348706;-71,097009;227;Silber Way;42,349496;-71,100576;5432
1166;01/09/2019 14:48;01/09/2019 15:08;416;Blossom St at Charles St;42,3643559;-71,0695937;178;MIT Pacific St at Purrington St;42,359573;-71,101295;2244
4604;01/09/2019 14:48;01/09/2019 16:05;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;33;Kenmore Square;42,348706;-71,097009;5036
503;01/09/2019 14:49;01/09/2019 14:57;117;Binney St / Sixth St;42,366088;-71,086336;110;Harvard University Gund Hall at Quincy St / Kirkland S;42,376369;-71,114025;5353
615;01/09/2019 14:49;01/09/2019 14:59;108;Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St;42,377945;-71,116865;367;Vassal Lane at Tobin/VLUS;42,383932;-71,139613;5565
741;01/09/2019 14:49;01/09/2019 15:01;5;Northeastern University - North Parking Lot;42,341814;-71,090179;342;Boylston St at Jersey St;42,344651;-71,097325;899
772;01/09/2019 14:49;01/09/2019 15:02;366;Broadway T Stop;42,3427812;-71,0574728;119;South Boston Library - 646 E Broadway;42,335741;-71,03877;5577
4613;01/09/2019 14:49;01/09/2019 16:06;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;33;Kenmore Square;42,348706;-71,097009;3342
2833;01/09/2019 14:49;01/09/2019 15:36;354;Washington St at Egremont Rd;42,3428684;-71,1412784;4;Tremont St at E Berkeley St;42,345392;-71,069616;2760
2888;01/09/2019 14:49;01/09/2019 15:37;354;Washington St at Egremont Rd;42,3428684;-71,1412784;4;Tremont St at E Berkeley St;42,345392;-71,069616;3050
3456;01/09/2019 14:49;01/09/2019 15:47;19;Park Dr at Buswell St;42,347241;-71,105301;3;Colleges of the Fenway - Fenway at Avenue Louis Pasteur;42,340115;-71,100619;2907
3944;01/09/2019 14:49;01/09/2019 15:55;412;Washington St at Peters Park;42,3430329;-71,0668873;163;The Lawn on D;42,344792;-71,044024;2370
239;01/09/2019 14:49;01/09/2019 14:53;13;Boston Medical Center - E Concord St at Harrison Ave;42,3363992;-71,0730671;412;Washington St at Peters Park;42,343033;-71,066887;5378
1345;01/09/2019 14:49;01/09/2019 15:11;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;86;Brookline Village - Station Street at MBTA;42,332999;-71,116344;3090
1965;01/09/2019 14:49;01/09/2019 15:22;103;JFK Crossing at Harvard St. / Thorndike St.;42,346563;-71,128374;222;Troy Boston;42,343749;-71,062256;5322
1100;01/09/2019 14:49;01/09/2019 15:07;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;80;MIT Stata Center at Vassar St / Main St;42,362131;-71,091156;2018
319;01/09/2019 14:49;01/09/2019 14:54;27;Roxbury Crossing T Stop - Columbus Ave at Tremont St;42,331184;-71,095171;364;Tremont St at Northampton St;42,338896;-71,0815;4348
724;01/09/2019 14:49;01/09/2019 15:01;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;412;Washington St at Peters Park;42,343033;-71,066887;3766
955;01/09/2019 14:49;01/09/2019 15:05;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;5435
684;01/09/2019 14:49;01/09/2019 15:01;5;Northeastern University - North Parking Lot;42,341814;-71,090179;342;Boylston St at Jersey St;42,344651;-71,097325;3259
777;01/09/2019 14:49;01/09/2019 15:02;233;St Mary's;42,3461971;-71,1072868;354;Washington St at Egremont Rd;42,342868;-71,141278;4468
240;01/09/2019 14:50;01/09/2019 14:54;371;700 Huron Ave;42,3807882;-71,1541289;333;699 Mt Auburn St;42,375002;-71,148716;4920
486;01/09/2019 14:50;01/09/2019 14:58;356;Charlestown Navy Yard;42,3741246;-71,054812;280;Main St at Baldwin St;42,380857;-71,070629;5456
1295;01/09/2019 14:50;01/09/2019 15:12;149;175 N Harvard St;42,363796;-71,129164;122;Burlington Ave at Brookline Ave;42,345733;-71,100694;4112
3693;01/09/2019 14:50;01/09/2019 15:52;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,343666;-71,085824;3686
3684;01/09/2019 14:50;01/09/2019 15:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,343666;-71,085824;4186
3059;01/09/2019 14:50;01/09/2019 15:41;330;30 Dane St;42,3810014;-71,1040252;110;Harvard University Gund Hall at Quincy St / Kirkland S;42,376369;-71,114025;3403
3676;01/09/2019 14:50;01/09/2019 15:51;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,343666;-71,085824;2176
650;01/09/2019 14:50;01/09/2019 15:01;5;Northeastern University - North Parking Lot;42,341814;-71,090179;342;Boylston St at Jersey St;42,344651;-71,097325;1214
1640;01/09/2019 14:50;01/09/2019 15:18;46;Christian Science Plaza - Massachusetts Ave at Westland Ave;42,3436658;-71,0858238;403;Marion St at Harvard St;42,339781;-71,121334;2004
832;01/09/2019 14:50;01/09/2019 15:04;67;MIT at Mass Ave / Amherst St;42,3581;-71,093198;372;Boylston St at Exeter St;42,349589;-71,079468;4936
1021;01/09/2019 14:50;01/09/2019 15:08;384;Clarendon St at Newbury St;42,3515531;-71,0756903;68;Central Square at Mass Ave / Essex St;42,36507;-71,1031;4518
6828;01/09/2019 14:51;01/09/2019 16:44;42;Boylston St at Arlington St;42,3520548;-71,0704869;42;Boylston St at Arlington St;42,352055;-71,070487;3968
928;01/09/2019 14:51;01/09/2019 15:06;120;Beacon St at Charles St;42,356052;-71,069849;190;Nashua Street at Red Auerbach Way;42,365673;-71,064263;5433
3067;01/09/2019 14:51;01/09/2019 15:42;47;Cross St at Hanover St;42,362811;-71,056067;327;Main St at Thompson Sq;42,374878;-71,063835;4254
1798;01/09/2019 14:51;01/09/2019 15:21;20;Aquarium T Stop - 200 Atlantic Ave;42,3599118;-71,0514298;122;Burlington Ave at Brookline Ave;42,345733;-71,100694;4676
3038;01/09/2019 14:51;01/09/2019 15:41;369;Boston Public Market;42,3625485;-71,0573736;359;One Brigham Circle;42,333923;-71,104465;3848
6858;01/09/2019 14:51;01/09/2019 16:45;42;Boylston St at Arlington St;42,3520548;-71,0704869;42;Boylston St at Arlington St;42,352055;-71,070487;2143
3010;01/09/2019 14:51;01/09/2019 15:41;369;Boston Public Market;42,3625485;-71,0573736;359;One Brigham Circle;42,333923;-71,104465;4061
6858;01/09/2019 14:51;01/09/2019 16:45;42;Boylston St at Arlington St;42,3520548;-71,0704869;42;Boylston St at Arlington St;42,352055;-71,070487;4882
3813;01/09/2019 14:51;01/09/2019 15:55;412;Washington St at Peters Park;42,3430329;-71,0668873;163;The Lawn on D;42,344792;-71,044024;4177
3068;01/09/2019 14:51;01/09/2019 15:42;47;Cross St at Hanover St;42,362811;-71,056067;327;Main St at Thompson Sq;42,374878;-71,063835;3106
721;01/09/2019 14:51;01/09/2019 15:03;187;Cypress St at Clark Playground;42,3278432;-71,1253622;359;One Brigham Circle;42,333923;-71,104465;3519
1904;01/09/2019 14:51;01/09/2019 15:23;36;Copley Square - Dartmouth St at Boylston St;42,3499283;-71,0773921;64;Congress St at Sleeper St;42,351005;-71,0493;2430
264;01/09/2019 14:51;01/09/2019 14:56;44;Congress St at North St;42,3604178;-71,0575224;190;Nashua Street at Red Auerbach Way;42,365673;-71,064263;3653
906;01/09/2019 14:51;01/09/2019 15:06;120;Beacon St at Charles St;42,356052;-71,069849;190;Nashua Street at Red Auerbach Way;42,365673;-71,064263;5426
1076;01/09/2019 14:51;01/09/2019 15:09;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;4519
1641;01/09/2019 14:51;01/09/2019 15:19;412;Washington St at Peters Park;42,3430329;-71,0668873;163;The Lawn on D;42,344792;-71,044024;5470
6492;01/09/2019 14:51;01/09/2019 16:40;42;Boylston St at Arlington St;42,3520548;-71,0704869;58;Mugar Way at Beacon St;42,355536;-71,072869;5551
642;01/09/2019 14:52;01/09/2019 15:02;116;359 Broadway - Broadway at Fayette Street;42,370803;-71,104412;17;Soldiers Field Park - 111 Western Ave;42,364263;-71,118276;5198
3040;01/09/2019 14:52;01/09/2019 15:42;47;Cross St at Hanover St;42,362811;-71,056067;327;Main St at Thompson Sq;42,374878;-71,063835;2959
1646;01/09/2019 14:52;01/09/2019 15:19;412;Washington St at Peters Park;42,3430329;-71,0668873;163;The Lawn on D;42,344792;-71,044024;5586
1077;01/09/2019 14:52;01/09/2019 15:10;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;60;Charles Circle - Charles St at Cambridge St;42,360185;-71,070866;3388
1160;01/09/2019 14:52;01/09/2019 15:11;105;Lower Cambridgeport at Magazine St / Riverside Rd;42,3572185;-71,1138716;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2583
6473;01/09/2019 14:52;01/09/2019 16:40;42;Boylston St at Arlington St;42,3520548;-71,0704869;58;Mugar Way at Beacon St;42,355536;-71,072869;5490
809;01/09/2019 14:52;01/09/2019 15:06;80;MIT Stata Center at Vassar St / Main St;42,3621312;-71,091156;42;Boylston St at Arlington St;42,352055;-71,070487;4245
6478;01/09/2019 14:52;01/09/2019 16:40;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;177;University Park;42,362648;-71,100061;3425
2876;01/09/2019 14:52;01/09/2019 15:40;369;Boston Public Market;42,3625485;-71,0573736;359;One Brigham Circle;42,333923;-71,104465;3660
1443;01/09/2019 14:52;01/09/2019 15:16;107;Ames St at Main St;42,3625;-71,08822;94;Main St at Austin St;42,375603;-71,064608;4038
359;01/09/2019 14:52;01/09/2019 14:58;12;Ruggles T Stop - Columbus Ave at Melnea Cass Blvd;42,3362445;-71,0879856;342;Boylston St at Jersey St;42,344651;-71,097325;4802
3542;01/09/2019 14:52;01/09/2019 15:51;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;180;Mt Auburn;42,374786;-71,133202;2021
79;01/09/2019 14:52;01/09/2019 14:54;136;ID Building West;42,344796;-71,031614;135;ID Building East;42,344827;-71,028664;4169
3356;01/09/2019 14:52;01/09/2019 15:48;58;Mugar Way at Beacon St;42,3555363;-71,0728687;351;Faneuil St at Arlington St;42,352766;-71,159885;3859
1096;01/09/2019 14:52;01/09/2019 15:11;146;Murphy Skating Rink - 1880 Day Blvd;42,336448;-71,023739;121;W Broadway at Dorchester St;42,335959;-71,046229;4058
2792;01/09/2019 14:53;01/09/2019 15:39;346;Cleveland Circle;42,3355431;-71,1506152;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;2227
955;01/09/2019 14:53;01/09/2019 15:08;90;Lechmere Station at Cambridge St / First St;42,370677;-71,076529;73;Harvard Square at Brattle St / Eliot St;42,373231;-71,120886;3942
2827;01/09/2019 14:53;01/09/2019 15:40;346;Cleveland Circle;42,3355431;-71,1506152;55;Boylston St at Massachusetts Ave;42,347265;-71,088088;3818
3532;01/09/2019 14:53;01/09/2019 15:51;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;180;Mt Auburn;42,374786;-71,133202;5251
3331;01/09/2019 14:53;01/09/2019 15:48;58;Mugar Way at Beacon St;42,3555363;-71,0728687;351;Faneuil St at Arlington St;42,352766;-71,159885;5194
580;01/09/2019 14:53;01/09/2019 15:02;175;Brighton Center - Washington St at Cambridge St;42,3489486;-71,1502719;82;Beacon St at Tappan St;42,338267;-71,138947;2527
672;01/09/2019 14:53;01/09/2019 15:04;58;Mugar Way at Beacon St;42,3555363;-71,0728687;53;Beacon St at Massachusetts Ave;42,350827;-71,089811;3475
6417;01/09/2019 14:53;01/09/2019 16:40;76;Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St;42,366426;-71,105495;177;University Park;42,362648;-71,100061;4744
941;01/09/2019 14:53;01/09/2019 15:09;189;Kendall T;42,3624278;-71,0849547;179;MIT Vassar St;42,355601;-71,103945;5404
944;01/09/2019 14:53;01/09/2019 15:09;189;Kendall T;42,3624278;-71,0849547;179;MIT Vassar St;42,355601;-71,103945;5295
1147;01/09/2019 14:53;01/09/2019 15:12;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,3691903;-71,1171413;97;Harvard University River Houses at DeWolfe St / Cowperthwaite St;42,36919;-71,117141;2419
188;01/09/2019 14:53;01/09/2019 14:56;24;Seaport Square - Seaport Blvd at Northern Ave;42,3514819;-71,0443609;186;Congress St at Northern Ave;42,3481;-71,03764;3393
330;01/09/2019 14:53;01/09/2019 14:59;157;Seaport Blvd at Sleeper St;42,3531781;-71,0481736;43;Rowes Wharf at Atlantic Ave;42,357143;-71,050699;4430
1247;01/09/2019 14:53;01/09/2019 15:14;74;Harvard Square at Mass Ave/ Dunster;42,373268;-71,118579;233;St Mary's;42,346197;-71,107287;5156
